learner_id,signup_date,age,city_tier,education,hours_per_week_pledged,weekly_logins_avg,assignments_submitted,forum_posts,video_watch_pct,has_mentor,device,referral_source,payment_plan,days_since_last_login,certificate_issued,final_score,notes,completed_course,days_since_last_login_invalid
L-02106,2026-06-08,15.0,1,Diploma,9.8,3.96,5,7,64.1,0.0,Mobile,other,free,12.0,no,,,0.0,1
L-01558,2026-05-11,15.0,1,Bachelors,4.2,1.67,6,3,39.8,0.0,Mobile,friend,free,0.0,1,92.0,,1.0,0
L-01132,2026-02-15,23.0,1,Bachelors,7.1,3.07,3,1,71.0,0.0,Laptop,instagram,scholarship,12.0,yes,85.0,,1.0,1
L-00087,2026-03-21,17.0,3,Diploma,6.4,2.15,0,2,22.4,1.0,Laptop,other,paid,12.0,N,48.9,-,0.0,1
L-02031,2026-05-10,21.0,2,Diploma,9.5,6.21,4,4,75.0,1.0,Mobile,school_partner,scholarship,4.0,Yes,77.9,-,1.0,0
L-00221,2026-04-16,25.0,3,Bachelors,9.2,3.35,0,1,34.6,0.0,Laptop,friend,free,1.0,No,,,0.0,0
L-02752,2026-01-20,16.0,1,Bachelors,6.1,3.13,4,3,33.6,1.0,Laptop,youtube,paid,13.0,1,76.6,,1.0,0
L-01977,2026-06-05,21.0,2,Diploma,6.0,1.01,0,0,12.3,0.0,Laptop,school_partner,paid,12.0,FALSE,,requested extension,0.0,1
L-01645,2026-06-13,17.0,3,High School,7.1,1.12,2,3,0.0,1.0,Laptop,school_partner,scholarship,20.0,FALSE,38.9,,0.0,0
L-02732,2026-03-16,23.0,1,Unknown,4.0,6.7,9,2,89.3,0.0,Mobile,other,free,15.0,TRUE,71.6,,1.0,0
L-00001,2026-03-22,18.0,3,Bachelors,7.9,1.25,4,1,0.0,0.0,Mobile,instagram,paid,13.0,no,,-,0.0,0
L-01233,2026-04-17,21.0,2,Diploma,6.7,1.66,4,3,58.1,1.0,Desktop,school_partner,free,8.0,No,,,0.0,0
L-00047,2026-04-05,15.0,1,Bachelors,5.9,5.13,4,4,65.8,1.0,Tablet,friend,paid,12.0,1,83.6,,1.0,1
L-00716,2026-04-03,17.0,1,Other,5.9,1.16,3,1,49.8,0.0,Mobile,youtube,free,12.0,FALSE,,,0.0,1
L-01272,2026-01-19,24.0,3,High School,10.8,2.22,1,1,49.9,0.0,Mobile,other,scholarship,12.0,0,,,0.0,1
L-01621,2026-01-06,25.0,1,Bachelors,2.1,3.13,0,0,32.0,0.0,Mobile,ngo_outreach,free,12.0,0,32.0,-,0.0,1
L-00196,2026-01-24,25.0,3,Bachelors,6.2,2.71,2,6,81.1,0.0,Mobile,youtube,free,12.0,no,,duplicate?  check,0.0,1
L-00757,2026-04-12,26.0,2,Masters,6.8,3.55,1,0,0.0,0.0,Mobile,youtube,paid,12.0,no,,,0.0,1
L-02636,2026-01-13,21.0,2,Diploma,9.3,3.54,9,8,100.0,-1.0,Laptop,instagram,scholarship,19.0,yes,84.8,requested extension,1.0,0
L-01970,2026-05-28,29.0,3,Bachelors,9.9,1.44,4,1,63.5,1.0,Mobile,school_partner,free,3.0,1,78.4,,1.0,0
L-00118,2026-05-20,28.0,3,High School,14.8,2.5,6,4,30.8,1.0,Desktop,youtube,free,1.0,Y,98.7,,1.0,0
L-00895,2026-04-14,18.0,1,Bachelors,13.1,4.16,6,2,42.7,0.0,Mobile,friend,free,12.0,no,,,0.0,1
L-01595,2026-01-23,15.0,3,Bachelors,16.6,3.6,2,1,23.5,0.0,Mobile,ngo_outreach,free,15.0,Yes,81.5,,1.0,0
L-01377,2026-02-22,28.0,2,Masters,13.5,3.13,5,5,100.0,1.0,Laptop,other,scholarship,12.0,yes,84.5,asked about certificate,1.0,1
L-02560,2026-04-16,24.0,2,Other,1.0,4.24,5,1,12.2,1.0,Mobile,youtube,scholarship,12.0,N,,,0.0,1
L-00070,2026-03-08,16.0,1,Bachelors,4.8,2.85,0,0,23.3,1.0,Mobile,school_partner,scholarship,12.0,0,,,0.0,1
L-01086,2026-06-23,24.0,2,Bachelors,12.4,5.4,5,2,93.1,0.0,Tablet,instagram,scholarship,4.0,Y,70.2,asked about certificate,1.0,0
L-00249,2026-02-06,17.0,2,Diploma,7.1,2.77,4,1,31.8,0.0,Mobile,school_partner,free,5.0,No,,,0.0,0
L-01922,2026-03-07,25.0,3,High School,10.5,0.98,3,4,25.4,0.0,Laptop,youtube,scholarship,12.0,no,,-,0.0,1
L-00471,2026-03-08,19.0,1,High School,12.4,3.49,5,2,39.8,1.0,Laptop,youtube,scholarship,19.0,no,,,0.0,0
L-02480,2026-01-27,20.0,3,Other,5.2,3.36,4,0,49.8,0.0,Mobile,school_partner,paid,12.0,TRUE,68.5,,1.0,0
L-02700,2026-06-17,17.0,2,Diploma,7.7,3.13,2,2,32.7,0.0,Desktop,school_partner,free,12.0,N,26.2,,0.0,1
L-00633,2026-06-26,27.0,3,Other,8.1,4.57,5,2,73.3,0.0,Mobile,friend,free,20.0,TRUE,70.7,asked about certificate,1.0,0
L-01664,2026-05-24,21.0,2,Bachelors,11.9,3.89,9,7,71.5,0.0,Laptop,friend,free,11.0,Yes,86.7,,1.0,0
L-01521,2026-04-03,21.0,1,High School,10.8,3.78,4,1,71.1,1.0,Desktop,instagram,scholarship,4.0,Yes,78.1,,1.0,0
L-02473,2026-03-23,28.0,1,Masters,1.8,6.26,7,1,94.9,1.0,Mobile,youtube,scholarship,15.0,1,71.3,-,1.0,0
L-01344,2026-05-28,15.0,1,Bachelors,5.0,3.67,0,4,30.0,0.0,Mobile,instagram,free,20.0,0,,,0.0,0
L-02608,2026-03-15,21.0,3,High School,2.8,2.95,0,4,42.3,1.0,Desktop,friend,free,12.0,No,,,0.0,1
L-02167,2026-02-11,31.0,1,Diploma,8.9,4.34,3,5,62.0,0.0,Mobile,ngo_outreach,scholarship,9.0,Y,60.6,,1.0,0
L-01502,2026-02-09,15.0,2,Bachelors,5.9,0.0,0,8,39.2,0.0,Laptop,ngo_outreach,scholarship,12.0,N,,,0.0,1
L-00151,2026-01-14,22.0,1,Bachelors,4.9,3.96,8,4,60.5,1.0,Laptop,youtube,scholarship,5.0,yes,90.8,asked about certificate,1.0,0
L-01898,2026-03-19,15.0,1,Masters,4.9,2.36,3,8,55.8,1.0,Desktop,other,free,7.0,TRUE,74.5,called on phone,1.0,0
L-00039,2026-06-18,19.0,1,Diploma,10.6,3.06,4,3,69.9,1.0,Tablet,school_partner,free,9.0,Yes,67.9,,1.0,0
L-00793,2026-03-20,24.0,2,Other,6.8,2.99,5,3,45.5,1.0,Tablet,school_partner,free,12.0,No,45.3,,0.0,1
L-01792,2026-03-20,25.0,2,Bachelors,5.2,4.42,6,4,39.7,0.0,Laptop,school_partner,free,0.0,Y,92.3,called on phone,1.0,0
L-01823,2026-04-16,18.0,1,Diploma,5.7,4.59,7,5,51.0,0.0,Desktop,youtube,scholarship,12.0,TRUE,91.6,,1.0,1
L-00777,2026-06-17,17.0,1,Diploma,7.4,3.9,4,0,22.4,0.0,Mobile,instagram,paid,12.0,FALSE,32.8,,0.0,1
L-02369,2026-06-21,29.0,1,High School,1.3,3.81,4,7,62.5,0.0,Laptop,school_partner,scholarship,9.0,Y,51.6,,1.0,0
L-00853,2026-04-10,15.0,Unknown,Bachelors,11.4,3.13,7,8,67.7,0.0,Tablet,instagram,paid,7.0,Yes,89.4,requested extension,1.0,0
L-00591,2026-05-03,16.0,3,Other,7.9,2.98,2,2,45.5,1.0,Tablet,youtube,scholarship,0.0,No,,,0.0,0
L-02489,2026-02-08,21.0,1,High School,5.5,1.96,2,1,65.5,1.0,Laptop,friend,scholarship,18.0,no,56.0,,0.0,0
L-01426,2026-02-15,23.0,2,High School,5.2,0.0,2,1,16.1,1.0,Mobile,instagram,paid,12.0,FALSE,50.8,,0.0,1
L-00660,2026-03-01,21.0,Unknown,Masters,10.0,2.06,3,4,40.1,1.0,Mobile,friend,scholarship,11.0,FALSE,,,0.0,0
L-01998,2026-05-17,22.0,2,High School,12.2,5.19,5,3,72.4,0.0,Laptop,instagram,scholarship,12.0,No,53.1,asked about certificate,0.0,1
L-01486,2026-06-03,17.0,3,High School,11.8,4.0,0,2,36.5,0.0,Desktop,ngo_outreach,free,12.0,no,,,0.0,1
L-00687,2026-03-03,20.0,1,Unknown,10.4,3.13,5,3,67.8,1.0,Mobile,instagram,scholarship,16.0,TRUE,91.7,asked about certificate,1.0,0
L-00663,2026-01-24,24.0,2,Diploma,3.1,3.91,0,6,100.0,0.0,Mobile,youtube,paid,12.0,N,,,0.0,1
L-01990,2026-06-14,20.0,2,Bachelors,5.0,1.17,6,2,40.1,1.0,Mobile,ngo_outreach,free,12.0,1,78.7,duplicate?  check,1.0,1
L-01167,2026-05-13,19.0,2,High School,7.0,4.03,5,6,44.4,1.0,Laptop,other,scholarship,14.0,yes,71.2,,1.0,0
L-01152,2026-02-20,19.0,1,High School,12.0,1.99,2,2,40.4,1.0,Mobile,youtube,paid,2.0,yes,,asked about certificate,0.0,0
L-01192,2026-02-18,25.0,2,Masters,5.6,0.06,1,1,27.2,0.0,Mobile,youtube,scholarship,21.0,N,54.2,,0.0,0
L-02697,2026-02-20,21.0,1,Diploma,7.3,4.11,8,2,49.2,0.0,Laptop,school_partner,free,17.0,Yes,74.1,called on phone,1.0,0
L-02214,2026-01-24,20.0,2,High School,11.6,4.77,7,11,81.4,0.0,Tablet,school_partner,paid,12.0,Y,64.7,,1.0,1
L-01446,2026-06-18,25.0,1,Masters,9.2,4.3,8,2,64.1,1.0,Desktop,instagram,scholarship,12.0,TRUE,71.3,,1.0,1
L-02615,2026-06-06,18.0,2,High School,7.2,2.9,3,3,15.1,1.0,Laptop,instagram,free,12.0,0,,duplicate?  check,0.0,1
L-00186,2026-04-21,30.0,3,Diploma,10.9,0.05,0,1,63.5,1.0,Mobile,school_partner,scholarship,11.0,0,,called on phone,0.0,0
L-00392,2026-02-05,19.0,1,Bachelors,12.8,3.97,3,8,47.6,0.0,Mobile,friend,paid,1.0,N,52.7,,0.0,0
L-00635,2026-03-13,20.0,3,Diploma,8.4,3.89,4,0,88.6,1.0,Mobile,ngo_outreach,free,12.0,Yes,88.6,,1.0,1
L-01151,2026-03-14,23.0,2,Bachelors,5.6,3.95,4,5,59.6,1.0,Mobile,instagram,free,9.0,yes,79.6,,1.0,0
L-00927,2026-03-04,34.0,1,Masters,6.6,5.42,5,2,54.8,1.0,Laptop,youtube,free,8.0,No,,,0.0,0
L-00502,2026-03-15,19.0,3,High School,7.9,3.13,4,1,45.5,0.0,Desktop,instagram,free,16.0,0,36.4,,0.0,0
L-02605,2026-03-21,25.0,2,High School,7.2,3.15,2,3,14.9,1.0,Laptop,ngo_outreach,free,12.0,Y,87.0,,1.0,1
L-02275,2026-06-07,19.0,3,High School,3.5,2.76,2,1,2.7,0.0,Mobile,instagram,paid,19.0,0,,,0.0,0
L-00197,2026-04-11,19.0,1,High School,7.5,0.0,0,2,23.2,0.0,Mobile,school_partner,scholarship,12.0,no,39.1,asked about certificate,0.0,1
L-01943,2026-01-04,26.0,Unknown,Diploma,7.6,3.13,3,4,45.5,0.0,Mobile,instagram,free,12.0,no,,requested extension,0.0,1
L-00010,2026-05-25,16.0,3,High School,4.1,2.85,2,0,45.5,0.0,Mobile,friend,free,21.0,no,,,0.0,0
L-01004,2026-02-24,21.0,2,Other,7.4,4.78,6,2,74.6,1.0,Mobile,friend,free,12.0,Yes,65.4,asked about certificate,1.0,1
L-00763,2026-05-19,19.0,3,Bachelors,7.0,2.07,2,8,13.9,-1.0,Laptop,other,free,12.0,no,,,0.0,1
L-02008,2026-06-05,28.0,3,Diploma,6.2,0.36,0,8,8.2,1.0,Mobile,friend,free,12.0,0,,,0.0,1
L-01962,2026-04-24,19.0,3,Bachelors,1.0,2.65,0,1,45.6,0.0,Mobile,ngo_outreach,free,20.0,no,,,0.0,0
L-01397,2026-03-23,21.0,3,Diploma,9.3,1.22,5,12,44.9,1.0,Tablet,school_partner,free,12.0,0,,asked about certificate,0.0,1
L-00916,2026-04-15,24.0,2,High School,12.5,4.49,4,0,34.4,0.0,Desktop,instagram,scholarship,12.0,Yes,67.1,,1.0,1
L-01655,2026-04-21,19.0,2,High School,12.7,4.15,7,3,43.2,0.0,Mobile,instagram,paid,4.0,yes,80.3,,1.0,0
L-02753,2026-05-28,27.0,2,High School,6.4,1.61,1,2,72.9,0.0,Mobile,school_partner,free,12.0,FALSE,,-,0.0,1
L-01623,2026-05-02,23.0,2,Diploma,4.2,0.45,2,2,29.5,1.0,Mobile,youtube,free,12.0,0,,,0.0,1
L-00111,2026-05-28,28.0,2,Bachelors,5.4,2.16,2,3,33.1,1.0,Mobile,ngo_outreach,free,14.0,No,,,0.0,0
L-00113,2026-03-24,19.0,3,Bachelors,8.0,1.24,5,5,22.4,0.0,Desktop,school_partner,free,13.0,1,98.1,asked about certificate,1.0,0
L-00159,2026-02-07,20.0,1,Bachelors,7.1,2.04,2,7,7.6,1.0,Laptop,instagram,scholarship,12.0,Y,80.5,,1.0,1
L-00734,2026-03-03,32.0,1,Diploma,5.0,1.27,7,2,27.8,0.0,Mobile,instagram,free,17.0,Y,76.7,,1.0,0
L-00970,2026-01-12,21.0,2,Diploma,7.9,4.59,6,4,45.5,1.0,Mobile,friend,paid,9.0,TRUE,87.1,called on phone,1.0,0
L-00940,2026-03-12,23.0,2,Diploma,10.0,1.91,1,5,36.8,0.0,Mobile,youtube,free,16.0,FALSE,,,0.0,0
L-01315,2026-01-03,16.0,3,Diploma,3.6,2.16,5,2,27.6,1.0,Mobile,friend,free,16.0,0,,follow up next intake,0.0,0
L-01908,2026-02-20,19.0,2,Bachelors,6.3,4.57,6,1,21.9,0.0,Mobile,instagram,free,17.0,FALSE,,follow up next intake,0.0,0
L-00580,2026-06-12,18.0,Unknown,Diploma,2.7,1.05,0,2,45.5,0.0,Laptop,friend,free,12.0,FALSE,,,0.0,1
L-01544,2026-01-09,16.0,2,Other,3.8,3.79,3,0,100.0,0.0,Mobile,school_partner,paid,21.0,TRUE,80.9,,1.0,0
L-02330,2026-06-20,23.0,2,Diploma,5.4,3.05,0,6,10.5,-1.0,Desktop,friend,paid,12.0,0,,duplicate?  check,0.0,1
L-02595,2026-04-25,24.0,2,High School,2.2,4.47,7,6,65.1,0.0,Tablet,school_partner,free,12.0,N,,asked about certificate,0.0,1
L-01592,2026-05-10,21.0,2,Masters,9.5,5.61,3,2,19.9,0.0,Laptop,school_partner,free,13.0,FALSE,,follow up next intake,0.0,0
L-01945,2026-01-10,28.0,2,Bachelors,6.2,5.57,5,5,75.7,0.0,Desktop,ngo_outreach,free,8.0,Y,80.0,asked about certificate,1.0,0
L-01394,2026-01-09,23.0,2,Diploma,8.3,4.79,5,6,63.5,0.0,Mobile,instagram,scholarship,12.0,1,69.5,,1.0,0
L-02541,2026-01-15,25.0,1,Diploma,4.7,1.69,2,3,0.3,0.0,Laptop,youtube,free,12.0,FALSE,,,0.0,1
L-01741,2026-01-18,20.0,1,Masters,10.2,3.81,6,3,41.4,0.0,Tablet,youtube,scholarship,15.0,no,79.2,duplicate?  check,1.0,0
L-02367,2026-06-08,24.0,1,Diploma,8.5,6.04,3,1,0.0,-1.0,Mobile,school_partner,free,12.0,N,,requested extension,0.0,1
L-00485,2026-04-26,15.0,3,Diploma,8.2,4.05,4,4,45.3,1.0,Laptop,friend,scholarship,7.0,Yes,73.7,-,1.0,0
L-00448,2026-04-23,15.0,1,High School,7.6,2.68,1,1,5.0,0.0,Mobile,friend,paid,12.0,N,,requested extension,0.0,1
L-01607,2026-01-05,32.0,2,High School,7.1,5.88,7,2,71.8,1.0,Mobile,instagram,free,16.0,yes,75.9,,1.0,0
L-00636,2026-04-25,19.0,1,Diploma,6.7,1.24,3,7,27.4,1.0,Laptop,friend,scholarship,15.0,N,,,0.0,0
L-00251,2026-05-20,21.0,3,Unknown,7.4,2.31,5,1,75.4,0.0,Laptop,school_partner,free,14.0,Yes,75.2,duplicate?  check,1.0,0
L-00876,2026-03-10,19.0,2,High School,4.2,3.93,0,1,18.0,0.0,Laptop,school_partner,paid,12.0,FALSE,,asked about certificate,0.0,1
L-01099,2026-02-03,27.0,2,High School,5.9,4.15,6,6,43.0,0.0,Mobile,ngo_outreach,paid,10.0,TRUE,61.2,,1.0,0
L-00915,2026-03-03,21.0,3,Other,9.1,2.28,1,3,43.9,0.0,Laptop,school_partner,scholarship,13.0,No,,,0.0,0
L-00140,2026-01-20,25.0,1,Bachelors,6.4,6.04,7,4,25.8,1.0,Mobile,friend,free,3.0,TRUE,65.7,,1.0,0
L-02353,2026-04-18,23.0,2,High School,9.5,3.53,3,5,52.8,1.0,Laptop,friend,paid,21.0,Y,79.9,,1.0,0
L-02268,2026-04-08,24.0,2,High School,7.1,4.67,5,6,100.0,0.0,Mobile,school_partner,free,12.0,Yes,84.7,follow up next intake,1.0,1
L-02396,2026-02-03,19.0,1,Bachelors,8.9,2.33,2,1,30.9,1.0,Mobile,friend,paid,12.0,0,,asked about certificate,0.0,1
L-01079,2026-01-06,26.0,3,Masters,1.0,2.19,1,3,12.1,0.0,Mobile,instagram,paid,12.0,no,,,0.0,1
L-00867,2026-03-09,16.0,2,Diploma,8.3,1.81,3,4,48.9,0.0,Laptop,friend,scholarship,7.0,No,,called on phone,0.0,0
L-02607,2026-06-18,24.0,3,High School,8.7,4.1,4,5,48.1,1.0,Mobile,friend,free,13.0,no,,,0.0,0
L-01963,2026-04-25,21.0,3,Diploma,6.9,4.82,3,1,57.9,1.0,Laptop,ngo_outreach,free,12.0,FALSE,,,0.0,1
L-01017,2026-04-18,18.0,2,Masters,1.8,3.52,5,0,47.6,1.0,Mobile,ngo_outreach,paid,7.0,yes,80.7,requested extension,1.0,0
L-01037,2026-05-26,22.0,2,Unknown,2.1,3.32,0,1,70.4,0.0,Mobile,other,free,12.0,0,,,0.0,1
L-01894,2026-03-07,27.0,2,Masters,4.9,3.13,5,4,45.5,1.0,Desktop,instagram,free,2.0,Yes,59.9,,1.0,0
L-02231,2026-04-13,16.0,2,Masters,11.0,2.58,5,3,13.2,0.0,Mobile,friend,scholarship,12.0,Yes,88.3,,1.0,1
L-02021,2026-05-09,15.0,1,Unknown,10.5,1.89,3,1,19.9,0.0,Mobile,school_partner,paid,9.0,TRUE,78.9,called on phone,1.0,0
L-00654,2026-04-13,20.0,2,Diploma,9.0,0.59,0,4,0.0,-1.0,Mobile,instagram,scholarship,12.0,no,,,0.0,1
L-01362,2026-05-06,32.0,3,Bachelors,10.4,3.18,3,6,21.2,0.0,Mobile,ngo_outreach,paid,8.0,FALSE,,,0.0,0
L-01872,2026-04-23,23.0,Unknown,Diploma,7.0,0.14,1,2,33.5,1.0,Mobile,school_partner,free,12.0,0,,requested extension,0.0,1
L-02182,2026-05-14,26.0,3,Bachelors,4.6,0.05,0,5,15.5,1.0,Desktop,ngo_outreach,paid,12.0,no,,,0.0,1
L-01452,2026-03-24,21.0,1,High School,5.0,2.55,3,0,38.6,0.0,Desktop,ngo_outreach,free,13.0,No,57.2,duplicate?  check,0.0,0
L-01598,2026-05-14,21.0,1,High School,3.3,3.56,6,9,33.6,0.0,Mobile,friend,scholarship,13.0,no,,,0.0,0
L-02626,2026-06-04,23.0,2,Bachelors,5.2,0.41,0,2,38.7,1.0,Desktop,youtube,free,12.0,TRUE,84.3,,1.0,1
L-00815,2026-02-06,15.0,3,High School,10.2,1.17,2,0,60.3,0.0,Tablet,school_partner,free,14.0,no,39.8,,0.0,0
L-00710,2026-01-04,19.0,3,High School,1.7,1.97,1,2,44.1,0.0,Desktop,instagram,paid,12.0,0,,duplicate?  check,0.0,1
L-02132,2026-01-10,21.0,3,Masters,4.7,1.67,3,2,28.6,0.0,Mobile,school_partner,free,12.0,no,25.5,,0.0,1
L-00427,2026-03-23,21.0,2,High School,7.1,1.71,0,1,36.7,0.0,Mobile,instagram,paid,12.0,0,,,0.0,1
L-01702,2026-02-15,16.0,3,High School,9.6,2.81,5,1,57.2,0.0,Mobile,school_partner,paid,15.0,No,35.1,asked about certificate,0.0,0
L-02635,2026-04-13,22.0,1,Bachelors,5.0,4.0,1,2,28.7,1.0,Laptop,instagram,scholarship,12.0,N,,,0.0,1
L-02606,2026-06-13,18.0,1,High School,7.8,0.5,0,2,45.5,1.0,Mobile,instagram,paid,12.0,no,,called on phone,0.0,1
L-01691,2026-06-16,23.0,1,Diploma,13.1,4.08,1,3,29.4,0.0,Mobile,school_partner,scholarship,12.0,Yes,79.8,-,1.0,1
L-00728,2026-06-01,26.0,3,Bachelors,8.9,5.57,10,8,95.7,0.0,Mobile,youtube,paid,15.0,Yes,77.9,,1.0,0
L-02260,2026-02-23,19.0,3,High School,4.9,3.75,5,3,11.3,0.0,Mobile,school_partner,free,12.0,Y,,duplicate?  check,0.0,1
L-02080,2026-01-03,21.0,3,Diploma,2.2,4.47,3,1,84.3,0.0,Laptop,ngo_outreach,free,12.0,0,,,0.0,1
L-00486,2026-03-13,22.0,2,High School,6.0,2.71,0,3,40.0,0.0,Laptop,instagram,scholarship,13.0,FALSE,,,0.0,0
L-01522,2026-01-23,24.0,2,Diploma,7.1,2.68,3,5,41.0,1.0,Laptop,school_partner,scholarship,14.0,Y,57.9,,1.0,0
L-01937,2026-01-19,18.0,2,Bachelors,10.0,4.02,5,7,53.0,0.0,Mobile,school_partner,scholarship,12.0,TRUE,,,0.0,1
L-00024,2026-05-28,24.0,3,Unknown,8.3,3.23,5,0,74.6,1.0,Mobile,youtube,free,15.0,Y,77.9,duplicate?  check,1.0,0
L-01663,2026-04-06,18.0,Unknown,High School,6.3,3.46,5,0,46.9,0.0,Desktop,school_partner,scholarship,14.0,yes,72.6,,1.0,0
L-00247,2026-04-25,19.0,1,Bachelors,2.6,4.5,4,2,57.3,0.0,Desktop,instagram,scholarship,11.0,FALSE,,,0.0,0
L-02613,2026-01-09,24.0,1,Bachelors,7.9,2.12,1,1,60.6,0.0,Desktop,instagram,free,12.0,No,,,0.0,1
L-02091,2026-02-02,22.0,1,Bachelors,12.0,1.61,2,2,0.0,1.0,Mobile,instagram,paid,12.0,N,,follow up next intake,0.0,1
L-02580,2026-03-27,23.0,1,Bachelors,2.8,2.98,5,0,36.6,1.0,Mobile,youtube,scholarship,17.0,1,87.2,,1.0,0
L-02513,2026-06-18,22.0,Unknown,Diploma,10.9,5.77,3,5,66.3,0.0,Mobile,youtube,scholarship,12.0,0,,-,0.0,1
L-01799,2026-02-24,19.0,2,High School,4.7,0.73,4,6,29.5,0.0,Tablet,youtube,free,16.0,No,43.5,asked about certificate,0.0,0
L-00650,2026-05-13,26.0,2,Diploma,9.8,2.36,1,3,75.1,1.0,Laptop,other,scholarship,11.0,No,45.5,,0.0,0
L-02512,2026-03-25,27.0,3,High School,10.2,2.65,1,5,14.3,0.0,Mobile,school_partner,paid,7.0,0,,,0.0,0
L-01106,2026-01-26,18.0,3,High School,6.5,2.83,5,0,73.8,1.0,Laptop,school_partner,scholarship,12.0,No,,-,0.0,1
L-01227,2026-03-22,28.0,2,High School,4.7,2.05,3,2,37.8,1.0,Laptop,instagram,free,20.0,no,80.1,,1.0,0
L-00987,2026-03-10,18.0,2,Masters,5.7,2.53,6,5,60.2,0.0,Laptop,instagram,scholarship,15.0,FALSE,,asked about certificate,0.0,0
L-00232,2026-01-02,20.0,1,Diploma,3.1,2.28,0,1,25.4,1.0,Tablet,friend,paid,12.0,No,41.1,,0.0,1
L-01728,2026-01-10,19.0,2,Masters,5.9,3.46,0,1,14.1,0.0,Mobile,school_partner,paid,12.0,No,,-,0.0,1
L-00796,2026-02-08,21.0,2,Bachelors,9.9,3.22,7,3,51.3,0.0,Mobile,ngo_outreach,free,5.0,N,,duplicate?  check,0.0,0
L-01625,2026-04-23,19.0,3,Diploma,4.5,5.65,8,1,28.3,0.0,Mobile,instagram,scholarship,19.0,Yes,69.8,asked about certificate,1.0,0
L-00333,2026-03-28,24.0,1,High School,4.7,2.68,2,1,2.2,-1.0,Laptop,instagram,scholarship,12.0,FALSE,,called on phone,0.0,1
L-01493,2026-01-04,17.0,2,Bachelors,9.8,2.17,4,2,36.8,0.0,Desktop,friend,free,15.0,No,,asked about certificate,0.0,0
L-00032,2026-06-17,20.0,3,Diploma,7.9,3.45,8,6,55.3,0.0,Mobile,school_partner,free,17.0,N,,,0.0,0
L-00564,2026-04-23,32.0,1,High School,9.1,2.56,2,5,86.2,0.0,Tablet,friend,free,12.0,no,,,0.0,1
L-01791,2026-01-11,15.0,3,High School,4.5,5.68,6,7,49.1,0.0,Mobile,instagram,scholarship,15.0,Y,75.0,,1.0,0
L-02723,2026-05-22,20.0,2,Diploma,4.5,1.3,1,5,45.8,0.0,Laptop,instagram,free,12.0,FALSE,44.0,duplicate?  check,0.0,1
L-00271,2026-04-01,21.0,2,Bachelors,8.7,3.13,0,2,59.4,0.0,Mobile,ngo_outreach,scholarship,7.0,0,41.0,,0.0,0
L-00632,2026-03-10,20.0,1,Diploma,7.0,3.54,8,3,45.4,0.0,Mobile,friend,free,18.0,yes,78.0,,1.0,0
L-00385,2026-05-16,18.0,1,High School,7.2,2.04,3,3,52.0,0.0,Laptop,instagram,paid,12.0,TRUE,68.0,follow up next intake,1.0,1
L-02215,2026-01-12,22.0,1,Bachelors,14.0,0.59,3,4,21.4,0.0,Laptop,school_partner,free,12.0,No,,,0.0,1
L-00950,2026-03-14,26.0,2,Masters,6.8,3.13,5,1,58.9,1.0,Desktop,friend,scholarship,12.0,1,81.3,,1.0,1
L-01669,2026-06-11,18.0,1,Unknown,9.3,3.2,2,6,37.6,1.0,Laptop,instagram,free,12.0,No,,asked about certificate,0.0,1
L-00715,2026-04-21,22.0,1,Bachelors,8.6,2.89,4,2,0.0,1.0,Mobile,instagram,scholarship,12.0,0,,,0.0,1
L-02494,2026-01-15,20.0,2,Diploma,11.2,5.57,3,4,45.5,0.0,Mobile,youtube,paid,9.0,TRUE,88.4,follow up next intake,1.0,0
L-01842,2026-01-24,19.0,1,Bachelors,5.8,4.14,5,8,32.7,1.0,Mobile,youtube,paid,11.0,1,58.7,,1.0,0
L-00938,2026-04-10,16.0,2,Diploma,3.2,2.65,6,6,41.3,0.0,Mobile,instagram,free,19.0,No,,,0.0,0
L-00099,2026-04-20,29.0,2,Bachelors,5.7,3.82,2,2,38.1,0.0,Laptop,youtube,paid,21.0,No,,,0.0,0
L-00901,2026-02-03,23.0,3,High School,1.0,2.0,0,3,37.8,0.0,Desktop,school_partner,free,20.0,N,,,0.0,0
L-02582,2026-06-12,15.0,1,Bachelors,5.1,3.58,0,1,11.7,1.0,Mobile,instagram,free,8.0,No,,,0.0,0
L-02702,2026-03-11,25.0,2,High School,11.0,4.6,7,2,84.1,1.0,Mobile,ngo_outreach,free,7.0,yes,94.5,-,1.0,0
L-01520,2026-04-12,25.0,1,Other,10.0,3.41,3,1,57.4,1.0,Laptop,instagram,scholarship,2.0,N,,,0.0,0
L-01650,2026-03-05,21.0,2,Masters,9.5,5.13,8,3,59.3,1.0,Mobile,school_partner,free,20.0,N,,,0.0,0
L-01359,2026-03-10,15.0,1,Bachelors,6.4,3.25,2,8,45.5,0.0,Laptop,school_partner,free,4.0,TRUE,84.6,,1.0,0
L-01735,2026-06-15,23.0,2,Bachelors,13.1,3.38,6,9,45.5,0.0,Mobile,instagram,scholarship,3.0,No,,asked about certificate,0.0,0
L-02186,2026-01-01,23.0,2,High School,12.8,3.93,0,0,45.5,0.0,Mobile,youtube,paid,13.0,no,,,0.0,0
L-00307,2026-01-25,16.0,2,Bachelors,14.8,4.5,8,11,25.4,0.0,Laptop,instagram,paid,18.0,0,35.7,,0.0,0
